2026-05-05 14:43:01,797 | WARNING  | django.server   | basehttp.py:213 | "GET /media/avatars/%D0%BF%D1%83%D0%B4%D0%B6.jpg HTTP/1.1" 404 4885
2026-05-05 14:43:08,659 | DEBUG    | users.views     | views.py:65 | Пользователь Voron просматривает профиль Voron (владелец: True, друг: False)
2026-05-05 14:43:08,663 | INFO     | django.server   | basehttp.py:213 | "GET /users/Voron/ HTTP/1.1" 200 2386
2026-05-05 14:43:08,699 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-05 14:43:08,703 | WARNING  | django.request  | log.py:253 | Not Found: /media/avatars/\u043f\u0443\u0434\u0436.jpg
2026-05-05 14:43:08,704 | WARNING  | django.server   | basehttp.py:213 | "GET /media/avatars/%D0%BF%D1%83%D0%B4%D0%B6.jpg HTTP/1.1" 404 4885
2026-05-05 14:43:16,408 | DEBUG    | users.views     | views.py:65 | Пользователь Voron просматривает профиль Voron (владелец: True, друг: False)
2026-05-05 14:43:16,412 | INFO     | django.server   | basehttp.py:213 | "GET /users/Voron/ HTTP/1.1" 200 2386
2026-05-05 14:43:16,451 | WARNING  | django.request  | log.py:253 | Not Found: /media/avatars/\u043f\u0443\u0434\u0436.jpg
2026-05-05 14:43:16,451 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-05 14:43:16,451 | WARNING  | django.server   | basehttp.py:213 | "GET /media/avatars/%D0%BF%D1%83%D0%B4%D0%B6.jpg HTTP/1.1" 404 4885
2026-05-05 14:43:17,674 | DEBUG    | users.views     | views.py:65 | Пользователь Voron просматривает профиль Voron (владелец: True, друг: False)
2026-05-05 14:43:17,677 | INFO     | django.server   | basehttp.py:213 | "GET /users/Voron/ HTTP/1.1" 200 2386
2026-05-05 14:43:17,714 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-05 14:43:17,717 | WARNING  | django.request  | log.py:253 | Not Found: /media/avatars/\u043f\u0443\u0434\u0436.jpg
2026-05-05 14:43:17,718 | WARNING  | django.server   | basehttp.py:213 | "GET /media/avatars/%D0%BF%D1%83%D0%B4%D0%B6.jpg HTTP/1.1" 404 4885
2026-05-05 14:43:29,811 | INFO     | django.server   | basehttp.py:213 | "GET /profile/edit/ HTTP/1.1" 200 4076
2026-05-05 14:43:29,851 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-05 14:43:33,472 | WARNING  | django.request  | log.py:253 | Not Found: /media/avatars/\u043f\u0443\u0434\u0436.jpg
2026-05-05 14:43:33,473 | WARNING  | django.server   | basehttp.py:213 | "GET /media/avatars/%D0%BF%D1%83%D0%B4%D0%B6.jpg HTTP/1.1" 404 4885
2026-05-05 14:47:31,347 | INFO     | django.utils.autoreload | autoreload.py:265 | C:\Users\Иван\Desktop\МП\project_2\myproject\urls.py changed, reloading.
2026-05-05 14:47:32,205 | INFO     | django.utils.autoreload | autoreload.py:667 | Watching for file changes with StatReloader
2026-05-05 14:47:38,147 | INFO     | django.server   | basehttp.py:213 | "GET /profile/edit/ HTTP/1.1" 200 4076
2026-05-05 14:47:38,184 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-05 14:47:43,227 | DEBUG    | users.views     | views.py:65 | Пользователь Voron просматривает профиль Voron (владелец: True, друг: False)
2026-05-05 14:47:43,248 | INFO     | django.server   | basehttp.py:213 | "GET /users/Voron/ HTTP/1.1" 200 2386
2026-05-05 14:47:43,286 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-05 14:47:43,350 | INFO     | django.server   | basehttp.py:213 | "GET /media/avatars/%D0%BF%D1%83%D0%B4%D0%B6.jpg HTTP/1.1" 200 6093
2026-05-05 14:47:52,594 | DEBUG    | users.views     | views.py:65 | Пользователь Voron просматривает профиль Voron (владелец: True, друг: False)
2026-05-05 14:47:52,598 | INFO     | django.server   | basehttp.py:213 | "GET /users/Voron/ HTTP/1.1" 200 2386
2026-05-05 14:47:52,638 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-05 14:47:53,507 | INFO     | django.server   | basehttp.py:213 | "GET /auth/password_change/ HTTP/1.1" 200 2936
2026-05-05 14:47:53,543 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-05 14:48:01,038 | DEBUG    | users.views     | views.py:65 | Пользователь Voron просматривает профиль Voron (владелец: True, друг: False)
2026-05-05 14:48:01,041 | INFO     | django.server   | basehttp.py:213 | "GET /users/Voron/ HTTP/1.1" 200 2386
2026-05-05 14:48:01,078 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-05 14:48:02,604 | INFO     | django.server   | basehttp.py:213 | "GET /profile/edit/ HTTP/1.1" 200 4076
2026-05-05 14:48:02,640 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-05 14:48:09,352 | DEBUG    | users.views     | views.py:65 | Пользователь Voron просматривает профиль Voron (владелец: True, друг: False)
2026-05-05 14:48:09,355 | INFO     | django.server   | basehttp.py:213 | "GET /users/Voron/ HTTP/1.1" 200 2386
2026-05-05 14:48:09,390 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-05 15:11:19,962 | DEBUG    | users.views     | views.py:65 | Пользователь Voron просматривает профиль Voron (владелец: True, друг: False)
2026-05-05 15:11:19,966 | INFO     | django.server   | basehttp.py:213 | "GET /users/Voron/ HTTP/1.1" 200 2386
2026-05-05 15:11:20,008 | INFO     | django.server   | basehttp.py:213 | "GET /media/avatars/%D0%BF%D1%83%D0%B4%D0%B6.jpg HTTP/1.1" 304 0
2026-05-05 15:11:20,011 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-05 15:22:00,075 | INFO     | django.server   | basehttp.py:213 | "GET /profile/edit/ HTTP/1.1" 200 4076
2026-05-05 15:22:00,104 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-05 15:22:54,286 | WARNING  | users.views     | views.py:101 | Ошибки валидации при редактировании профиля пользователя Voron: {"avatar": [{"message": "\u0417\u0430\u0433\u0440\u0443\u0437\u0438\u0442\u0435 \u043f\u0440\u0430\u0432\u0438\u043b\u044c\u043d\u043e\u0435 \u0438\u0437\u043e\u0431\u0440\u0430\u0436\u0435\u043d\u0438\u0435. \u0424\u0430\u0439\u043b, \u043a\u043e\u0442\u043e\u0440\u044b\u0439 \u0432\u044b \u0437\u0430\u0433\u0440\u0443\u0437\u0438\u043b\u0438, \u043f\u043e\u0432\u0440\u0435\u0436\u0434\u0435\u043d \u0438\u043b\u0438 \u043d\u0435 \u044f\u0432\u043b\u044f\u0435\u0442\u0441\u044f \u0438\u0437\u043e\u0431\u0440\u0430\u0436\u0435\u043d\u0438\u0435\u043c.", "code": "invalid_image"}]}
2026-05-05 15:22:54,290 | INFO     | django.server   | basehttp.py:213 | "POST /profile/edit/ HTTP/1.1" 200 4378
2026-05-05 15:22:54,326 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-05 15:23:01,479 | DEBUG    | users.views     | views.py:65 | Пользователь Voron просматривает профиль Voron (владелец: True, друг: False)
2026-05-05 15:23:01,482 | INFO     | django.server   | basehttp.py:213 | "GET /users/Voron/ HTTP/1.1" 200 2386
2026-05-05 15:23:01,518 | INFO     | django.server   | basehttp.py:213 | "GET /media/avatars/%D0%BF%D1%83%D0%B4%D0%B6.jpg HTTP/1.1" 304 0
2026-05-05 15:23:01,518 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-05 15:23:05,817 | DEBUG    | users.views     | views.py:65 | Пользователь Voron просматривает профиль Voron (владелец: True, друг: False)
2026-05-05 15:23:05,820 | INFO     | django.server   | basehttp.py:213 | "GET /users/Voron/ HTTP/1.1" 200 2386
2026-05-05 15:23:05,853 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-05 15:23:07,685 | DEBUG    | users.views     | views.py:65 | Пользователь Voron просматривает профиль Voron (владелец: True, друг: False)
2026-05-05 15:23:07,688 | INFO     | django.server   | basehttp.py:213 | "GET /users/Voron/ HTTP/1.1" 200 2386
2026-05-05 15:23:07,721 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-05 15:23:09,415 | INFO     | django.server   | basehttp.py:213 | "GET /profile/edit/ HTTP/1.1" 200 4076
2026-05-05 15:23:09,449 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-05 15:23:47,326 | INFO     | django.server   | basehttp.py:213 | "POST /auth/logout/ HTTP/1.1" 302 0
2026-05-05 15:23:47,330 | INFO     | django.server   | basehttp.py:213 | "GET / HTTP/1.1" 200 1101
2026-05-05 15:23:47,365 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-05 15:23:48,444 | INFO     | django.server   | basehttp.py:213 | "GET /register/ HTTP/1.1" 200 2613
2026-05-05 15:23:55,414 | INFO     | django.server   | basehttp.py:213 | "GET /auth/login/ HTTP/1.1" 200 812
2026-05-05 15:23:57,255 | INFO     | django.server   | basehttp.py:213 | "POST /auth/login/ HTTP/1.1" 302 0
2026-05-05 15:23:57,266 | INFO     | django.server   | basehttp.py:213 | "GET / HTTP/1.1" 200 1957
2026-05-05 15:23:57,306 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-05 15:24:20,109 | DEBUG    | users.views     | views.py:65 | Пользователь Voron просматривает профиль Voron (владелец: True, друг: False)
2026-05-05 15:24:20,113 | INFO     | django.server   | basehttp.py:213 | "GET /users/Voron/ HTTP/1.1" 200 2386
2026-05-05 15:24:20,148 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-05 15:24:22,586 | INFO     | django.server   | basehttp.py:213 | "GET /profile/edit/ HTTP/1.1" 200 4076
2026-05-05 15:24:22,620 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-12 13:57:12,912 | INFO     | django.utils.autoreload | autoreload.py:667 | Watching for file changes with StatReloader
2026-05-12 13:57:20,746 | INFO     | django.server   | basehttp.py:213 | "GET / HTTP/1.1" 200 1101
2026-05-12 13:57:20,836 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-12 13:57:20,889 | WARNING  | django.server   | basehttp.py:213 | "GET /static/css/style.css HTTP/1.1" 404 1853
2026-05-12 13:57:23,397 | INFO     | django.server   | basehttp.py:213 | "GET /auth/login/ HTTP/1.1" 200 812
2026-05-12 13:57:25,049 | INFO     | django.server   | basehttp.py:213 | "GET /auth/password_reset/ HTTP/1.1" 200 775
2026-05-12 13:57:39,377 | ERROR    | django.contrib.auth | forms.py:436 | Failed to send password reset email to 4
Traceback (most recent call last):
  File "C:\Users\Иван\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\site-packages\django\contrib\auth\forms.py", line 434, in send_mail
    email_message.send()
  File "C:\Users\Иван\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\site-packages\django\core\mail\message.py", line 307, in send
    return self.get_connection(fail_silently).send_messages([self])
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Иван\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\site-packages\django\core\mail\backends\smtp.py", line 136, in send_messages
    sent = self._send(message)
           ^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Иван\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\site-packages\django\core\mail\backends\smtp.py", line 155, in _send
    self.connection.sendmail(
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\smtplib.py", line 887, in sendmail
    raise SMTPSenderRefused(code, resp, from_addr)
smtplib.SMTPSenderRefused: (530, b'5.7.0 Authentication Required. For more information, go to\n5.7.0  https://support.google.com/accounts/troubleshooter/2402620. 38308e7fff4ca-393f5f3a2a2sm32820901fa.11 - gsmtp', 'django.hotel1019@gmail.com')
2026-05-12 13:57:39,385 | INFO     | django.server   | basehttp.py:213 | "POST /auth/password_reset/ HTTP/1.1" 302 0
2026-05-12 13:57:39,391 | INFO     | django.server   | basehttp.py:213 | "GET /auth/password_reset/done/ HTTP/1.1" 200 327
2026-05-12 13:59:38,627 | INFO     | django.server   | basehttp.py:213 | "GET /auth/password_reset/ HTTP/1.1" 200 775
2026-05-12 13:59:45,672 | ERROR    | django.contrib.auth | forms.py:436 | Failed to send password reset email to 4
Traceback (most recent call last):
  File "C:\Users\Иван\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\site-packages\django\contrib\auth\forms.py", line 434, in send_mail
    email_message.send()
  File "C:\Users\Иван\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\site-packages\django\core\mail\message.py", line 307, in send
    return self.get_connection(fail_silently).send_messages([self])
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Иван\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\site-packages\django\core\mail\backends\smtp.py", line 136, in send_messages
    sent = self._send(message)
           ^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Иван\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\site-packages\django\core\mail\backends\smtp.py", line 155, in _send
    self.connection.sendmail(
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\smtplib.py", line 887, in sendmail
    raise SMTPSenderRefused(code, resp, from_addr)
smtplib.SMTPSenderRefused: (530, b'5.7.0 Authentication Required. For more information, go to\n5.7.0  https://support.google.com/accounts/troubleshooter/2402620. 38308e7fff4ca-393f5f18d66sm32588931fa.6 - gsmtp', 'django.hotel1019@gmail.com')
2026-05-12 13:59:45,676 | INFO     | django.server   | basehttp.py:213 | "POST /auth/password_reset/ HTTP/1.1" 302 0
2026-05-12 13:59:45,680 | INFO     | django.server   | basehttp.py:213 | "GET /auth/password_reset/done/ HTTP/1.1" 200 327
2026-05-12 14:01:25,548 | INFO     | django.utils.autoreload | autoreload.py:265 | C:\Users\Иван\Desktop\МП\project_2\myproject\settings.py changed, reloading.
2026-05-12 14:01:26,278 | INFO     | django.utils.autoreload | autoreload.py:667 | Watching for file changes with StatReloader
2026-05-12 14:01:33,962 | INFO     | django.server   | basehttp.py:213 | "GET /auth/password_reset/ HTTP/1.1" 200 775
2026-05-12 14:01:38,146 | ERROR    | django.contrib.auth | forms.py:436 | Failed to send password reset email to 4
Traceback (most recent call last):
  File "C:\Users\Иван\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\site-packages\django\contrib\auth\forms.py", line 434, in send_mail
    email_message.send()
  File "C:\Users\Иван\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\site-packages\django\core\mail\message.py", line 307, in send
    return self.get_connection(fail_silently).send_messages([self])
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Иван\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\site-packages\django\core\mail\backends\smtp.py", line 136, in send_messages
    sent = self._send(message)
           ^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Иван\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\site-packages\django\core\mail\backends\smtp.py", line 155, in _send
    self.connection.sendmail(
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\smtplib.py", line 887, in sendmail
    raise SMTPSenderRefused(code, resp, from_addr)
smtplib.SMTPSenderRefused: (530, b'5.7.0 Authentication Required. For more information, go to\n5.7.0  https://support.google.com/accounts/troubleshooter/2402620. 38308e7fff4ca-393f9ffa0a0sm31166951fa.21 - gsmtp', 'django.hotel1019@gmail.com')
2026-05-12 14:01:38,151 | INFO     | django.server   | basehttp.py:213 | "POST /auth/password_reset/ HTTP/1.1" 302 0
2026-05-12 14:01:38,157 | INFO     | django.server   | basehttp.py:213 | "GET /auth/password_reset/done/ HTTP/1.1" 200 327
2026-05-12 14:02:07,083 | INFO     | django.utils.autoreload | autoreload.py:265 | C:\Users\Иван\Desktop\МП\project_2\myproject\settings.py changed, reloading.
2026-05-12 14:02:07,804 | INFO     | django.utils.autoreload | autoreload.py:667 | Watching for file changes with StatReloader
2026-05-12 14:02:27,683 | INFO     | django.server   | basehttp.py:213 | "GET /auth/login/ HTTP/1.1" 200 812
2026-05-12 14:02:29,719 | INFO     | django.server   | basehttp.py:213 | "GET /auth/password_reset/ HTTP/1.1" 200 775
2026-05-12 14:02:55,947 | ERROR    | django.contrib.auth | forms.py:436 | Failed to send password reset email to 4
Traceback (most recent call last):
  File "C:\Users\Иван\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\site-packages\django\contrib\auth\forms.py", line 434, in send_mail
    email_message.send()
  File "C:\Users\Иван\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\site-packages\django\core\mail\message.py", line 307, in send
    return self.get_connection(fail_silently).send_messages([self])
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Иван\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\site-packages\django\core\mail\backends\smtp.py", line 136, in send_messages
    sent = self._send(message)
           ^^^^^^^^^^^^^^^^^^^
  File "C:\Users\Иван\AppData\Local\Packages\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\LocalCache\local-packages\Python311\site-packages\django\core\mail\backends\smtp.py", line 155, in _send
    self.connection.sendmail(
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.11_3.11.2544.0_x64__qbz5n2kfra8p0\Lib\smtplib.py", line 887, in sendmail
    raise SMTPSenderRefused(code, resp, from_addr)
smtplib.SMTPSenderRefused: (530, b'5.7.0 Authentication Required. For more information, go to\n5.7.0  https://support.google.com/accounts/troubleshooter/2402620. 38308e7fff4ca-393f60db4f1sm32904951fa.27 - gsmtp', 'django.hotel1019@gmail.com')
2026-05-12 14:02:55,951 | INFO     | django.server   | basehttp.py:213 | "POST /auth/password_reset/ HTTP/1.1" 302 0
2026-05-12 14:02:55,955 | INFO     | django.server   | basehttp.py:213 | "GET /auth/password_reset/done/ HTTP/1.1" 200 327
2026-05-12 14:03:29,505 | INFO     | django.utils.autoreload | autoreload.py:265 | C:\Users\Иван\Desktop\МП\project_2\myproject\settings.py changed, reloading.
2026-05-12 14:03:30,259 | INFO     | django.utils.autoreload | autoreload.py:667 | Watching for file changes with StatReloader
2026-05-12 14:03:52,741 | INFO     | django.server   | basehttp.py:213 | "GET /auth/login/ HTTP/1.1" 200 812
2026-05-12 14:03:54,071 | INFO     | django.server   | basehttp.py:213 | "GET /auth/password_reset/ HTTP/1.1" 200 775
2026-05-12 14:04:08,651 | INFO     | django.server   | basehttp.py:213 | "POST /auth/password_reset/ HTTP/1.1" 302 0
2026-05-12 14:04:08,656 | INFO     | django.server   | basehttp.py:213 | "GET /auth/password_reset/done/ HTTP/1.1" 200 327
2026-05-12 14:04:40,063 | INFO     | django.server   | basehttp.py:213 | "GET /auth/login/ HTTP/1.1" 200 812
2026-05-12 14:04:42,833 | INFO     | django.server   | basehttp.py:213 | "GET /auth/password_reset/ HTTP/1.1" 200 775
2026-05-12 14:04:43,318 | INFO     | django.server   | basehttp.py:213 | "GET /auth/login/ HTTP/1.1" 200 812
2026-05-12 14:04:45,190 | INFO     | django.server   | basehttp.py:213 | "GET /register/ HTTP/1.1" 200 2613
2026-05-12 14:04:58,813 | INFO     | django.server   | basehttp.py:213 | "GET /auth/reset/NA/d7nko0-292cac3e086707b548d51b4b529f6a46/ HTTP/1.1" 200 415
2026-05-12 14:04:58,919 | WARNING  | django.request  | log.py:253 | Not Found: /favicon.ico
